order_id,customer_name,customer_phone,shipping_address,city,city_tier,cod_amount,order_hour,is_repeat_customer,latitude,longitude,delivery_success
ORD-PK-03640,Sana Qureshi,03998471339,"near City Bakery, Lahore",Lahore,1,26840.0,18,1,31.49592,74.32908,0
ORD-PK-03641,Zubair Bhatti,03004023852,shop,Gujranwala,2,7170.0,16,0,32.17452,74.19863,1
ORD-PK-03642,Zainab Sheikh,03004672853,main bazar,Lahore,1,6880.0,16,1,31.519,74.36494,1
ORD-PK-03643,Maryam Bhatti,03462699398,"House #179, Gali #27, adjacent to General Hospital, Islamabad",Islamabad,1,1430.0,19,0,33.69149,73.01256,1
ORD-PK-03644,Usman Qureshi,03158026032,"House #85, Sector #15, near City Bakery, Karachi",Karachi,1,2480.0,9,0,24.83101,66.97631,1
ORD-PK-03645,Zainab Ansari,03462642065,"House #69, Phase #25, near City Bakery, Gujranwala",Gujranwala,2,2500.0,15,1,32.22027,74.18984,1
ORD-PK-03646,Ali Siddiqui,03466299812,"opposite Meezan Bank, Islamabad",Islamabad,1,16330.0,19,0,33.71484,73.0168,1
ORD-PK-03647,Saad Malik,03334867328,"behind Shell Pump, Islamabad",Islamabad,1,2910.0,20,0,33.64804,73.04893,1
ORD-PK-03648,Fatima Rehman,03468794006,"House #328, Sector #24, near City Bakery, Gujranwala",Gujranwala,2,26620.0,19,0,32.16043,74.15461,1
ORD-PK-03649,Fatima Rehman,03344006271,"House #199, Chowk #22, near Government College, Rawalpindi",Rawalpindi,1,4640.0,16,1,33.60504,72.9939,1
ORD-PK-03650,Ahmed Rehman,03014353788,"opposite Meezan Bank, Rawalpindi",Rawalpindi,1,4440.0,18,0,33.57316,73.00084,1
ORD-PK-03651,Saad Khan,03021400919,"House #72, Chowk #15, behind Shell Pump, Lahore",Lahore,1,2490.0,12,0,31.54577,74.33928,1
ORD-PK-03652,Hamza Chaudhry,03212330275,"near Jamia Masjid, Lahore",Lahore,1,21660.0,14,1,31.51053,74.39785,1
ORD-PK-03653,Hassan Ansari,03013114783,"behind Shell Pump, Lahore",Lahore,1,4760.0,19,0,31.53825,74.39213,1
ORD-PK-03654,Maryam Ansari,03218055575,"near Jamia Masjid, Lahore",Lahore,1,3300.0,6,1,31.55842,74.39239,1
ORD-PK-03655,Maryam Ansari,03154919857,"adjacent to General Hospital, Turbat",Turbat,3,15180.0,14,0,25.97054,63.02263,0
ORD-PK-03656,Ali Rehman,03336879519,"near City Bakery, Faisalabad",Faisalabad,2,21920.0,18,0,31.4505,73.13402,0
ORD-PK-03657,Hassan Shah,03153006090,"House #220, Lane #16, adjacent to General Hospital, Lahore",Lahore,1,9610.0,14,0,31.50798,74.35088,1
ORD-PK-03658,Ahmed Malik,0399412301,"House #250, Gali #19, near Jamia Masjid, Peshawar",Peshawar,2,5140.0,19,1,34.0472,71.55862,0
ORD-PK-03659,Maryam Siddiqui,03016076607,"House #106, Gali #4, opposite Meezan Bank, Gujranwala",Gujranwala,2,2950.0,15,0,32.22653,74.18838,0
ORD-PK-03660,Ali Tariq,03128913938,"House #48, Lane #26, near City Bakery, Gujranwala",Gujranwala,2,16430.0,18,0,32.15801,74.18552,1
ORD-PK-03661,Usman Siddiqui,03014894068,"House #445, Gali #17, near City Bakery, Karachi",Karachi,1,2220.0,18,0,24.90027,66.96987,1
ORD-PK-03662,Usman Malik,03469736180,"House #99, Phase #5, opposite Meezan Bank, Rawalpindi",Rawalpindi,1,8130.0,11,0,33.56083,73.05038,1
ORD-PK-03663,Hamza Chaudhry,03453089862,"near Government College, Sialkot",Sialkot,2,2290.0,19,1,32.49879,74.49552,1
ORD-PK-03664,Saad Chaudhry,03226362640,"House #398, Sector #34, near Government College, Multan",Multan,2,8110.0,2,0,30.1564,71.51305,1
ORD-PK-03665,Ali Sheikh,03341680549,"near Jamia Masjid, Karachi",Karachi,1,21000.0,17,1,24.82171,66.99868,1
ORD-PK-03666,Zubair Shah,03348058285,"House #183, Sector #25, near Jamia Masjid, Karachi",Karachi,1,7670.0,12,0,24.88962,66.97952,0
ORD-PK-03667,Usman Chaudhry,03466792919,"House #76, Block #20, behind Shell Pump, Karachi",Karachi,1,2380.0,21,0,24.89556,66.98431,1
ORD-PK-03668,Maryam Sheikh,03021780321,"House #50, Lane #23, near City Bakery, Gujranwala",Gujranwala,2,25340.0,21,1,32.14905,74.22832,1
ORD-PK-03669,Hamza Tariq,03008302818,"near Jamia Masjid, Lahore",Lahore,1,18130.0,16,0,31.49082,74.38563,0
ORD-PK-03670,Ayesha Mughal,03212161721,"House #369, Sector #8, adjacent to General Hospital, Gujranwala",Gujranwala,2,4970.0,17,0,32.21149,74.23359,1
ORD-PK-03671,Ali Ansari,03341214114,"House #32, Sector #22, near Government College, Lahore",Lahore,1,2550.0,21,1,31.48357,74.39779,1
ORD-PK-03672,Zainab Malik,03347095713,"House #77, Gali #30, near Government College, Rawalpindi",Rawalpindi,1,19380.0,15,0,33.57764,72.98289,1
ORD-PK-03673,Ali Ansari,03126408469,deliver at office,Faisalabad,2,23040.0,17,0,31.42919,73.16254,0
ORD-PK-03674,Muhammad Khan,03122762327,"adjacent to General Hospital, Sialkot",Sialkot,2,11180.0,18,0,32.51292,74.52206,1
ORD-PK-03675,Omar Shah,03024244358,"House #225, Phase #23, near Government College, Karachi",Karachi,1,5530.0,12,0,24.88469,67.02795,0
ORD-PK-03676,Zubair Mughal,03023753105,"House #150, Mohallah #12, near Jamia Masjid, Karachi",Karachi,1,11850.0,10,0,24.84512,66.96769,1
ORD-PK-03677,Ahmed Shah,03463978858,"House #104, Street #12, near Government College, Sialkot",Sialkot,2,1710.0,20,0,32.46046,74.49148,0
ORD-PK-03678,Ahmed Tariq,03459828022,"House #402, Chowk #30, opposite Meezan Bank, Gujranwala",Gujranwala,2,6730.0,16,0,32.1902,74.1647,1
ORD-PK-03679,Sana Sheikh,03153321812,"House #21, Gali #6, adjacent to General Hospital, Karachi",Karachi,1,2560.0,21,0,24.89577,67.03574,1
ORD-PK-03680,Maryam Malik,03022464755,"House #321, Sector #27, behind Shell Pump, Faisalabad",Faisalabad,2,3350.0,3,0,31.42468,73.16409,0
ORD-PK-03681,Sana Khan,03991221323,"near City Bakery, Multan",Multan,2,5110.0,17,1,30.18447,71.55308,0
ORD-PK-03682,Muhammad Rehman,03013777335,"near City Bakery, Gujranwala",Gujranwala,2,3120.0,21,0,32.17422,74.23358,1
ORD-PK-03683,Zainab Khan,03009137257,"House #5, Chowk #7, behind Shell Pump, Karachi",Karachi,1,2470.0,17,1,24.84494,66.98157,1
ORD-PK-03684,Hamza Malik,03157870966,"House #290, Phase #15, behind Shell Pump, Faisalabad",Faisalabad,2,2300.0,20,0,31.48724,73.1546,1
ORD-PK-03685,Zubair Qureshi,03341938894,"House #392, Sector #13, near City Bakery, Lahore",Lahore,1,15080.0,20,0,31.50888,74.35244,1
ORD-PK-03686,Ayesha Bhatti,03457192456,"House #170, Gali #7, adjacent to General Hospital, Hyderabad",Hyderabad,2,1860.0,14,0,25.43576,68.35247,1
ORD-PK-03687,Maryam Qureshi,03661834987,shop,Karachi,1,7310.0,10,0,24.86565,67.00341,0
ORD-PK-03688,Ali Ansari,03229998667,"House #370, Chowk #25, near Jamia Masjid, Sialkot",Sialkot,2,8510.0,12,0,32.47967,74.54262,1
ORD-PK-03689,Hamza Malik,03124975824,"behind Shell Pump, Lahore",Lahore,1,7230.0,9,0,31.50791,74.36551,1
ORD-PK-03690,Ali Tariq,03334912712,"House #359, Block #6, behind Shell Pump, Faisalabad",Faisalabad,2,19690.0,9,0,31.44671,73.11022,1
ORD-PK-03691,Saad Rehman,03211391363,"House #105, Gali #8, opposite Meezan Bank, Islamabad",Islamabad,1,23790.0,15,0,33.68768,73.06058,1
ORD-PK-03692,Omar Tariq,03343779281,"House #124, Street #4, near Government College, Peshawar",Peshawar,2,4200.0,5,0,33.97553,71.51807,1
ORD-PK-03693,Fatima Khan,03127850198,"near City Bakery, Karachi",Karachi,1,1930.0,14,0,24.89255,67.02626,1
ORD-PK-03694,Sana Chaudhry,03338636079,"House #327, Block #2, near Government College, Multan",Multan,2,2610.0,9,0,30.19494,71.54702,0
ORD-PK-03695,Zainab Chaudhry,03228389041,"near Jamia Masjid, Karachi",Karachi,1,2380.0,19,1,24.84708,67.02893,1
ORD-PK-03696,Ayesha Bhatti,03129862295,"House #398, Phase #3, opposite Meezan Bank, Islamabad",Islamabad,1,17270.0,11,0,33.7128,73.08093,1
ORD-PK-03697,Usman Qureshi,03461520374,"House #132, Sector #33, opposite Meezan Bank, Lahore",Lahore,1,2030.0,3,0,31.489,74.3442,1
ORD-PK-03698,Maryam Chaudhry,03668015850,"House #365, Chowk #21, near City Bakery, Karachi",Karachi,1,18360.0,19,0,24.88526,66.996,0
ORD-PK-03699,Usman Siddiqui,03338521080,"near City Bakery, Rawalpindi",Rawalpindi,1,22080.0,10,0,33.52574,73.05083,0
ORD-PK-03700,Ali Qureshi,03014827058,"House #235, Gali #4, adjacent to General Hospital, Rawalpindi",Rawalpindi,1,16490.0,7,0,33.60328,72.98376,0
ORD-PK-03701,Maryam Sheikh,03211360521,"House #333, Chowk #5, opposite Meezan Bank, Peshawar",Peshawar,2,5210.0,12,0,33.98444,71.53851,0
ORD-PK-03702,Ahmed Siddiqui,03004308825,"House #339, Block #20, opposite Meezan Bank, Quetta",Quetta,2,4420.0,18,0,30.2166,66.93952,1
ORD-PK-03703,Ali Qureshi,03217340256,"opposite Meezan Bank, Islamabad",Islamabad,1,24930.0,15,0,33.66055,73.01278,1
ORD-PK-03704,Sana Sheikh,03457590409,"House #149, Sector #29, near Jamia Masjid, Islamabad",Islamabad,1,16180.0,16,0,33.65531,73.02887,1
ORD-PK-03705,Ayesha Malik,03454675835,"House #274, Chowk #31, near City Bakery, Hyderabad",Hyderabad,2,2670.0,18,0,25.37689,68.33359,1
ORD-PK-03706,Maryam Ansari,03013337306,"behind Shell Pump, Hyderabad",Hyderabad,2,1250.0,13,0,25.42529,68.3527,0
ORD-PK-03707,Fatima Shah,03124080635,"adjacent to General Hospital, Sialkot",Sialkot,2,3810.0,16,0,32.48355,74.52256,0
ORD-PK-03708,Zubair Malik,03128478399,"House #155, Gali #21, behind Shell Pump, Karachi",Karachi,1,22970.0,8,0,24.8988,67.01674,1
ORD-PK-03709,Usman Mughal,03335055742,"near City Bakery, Rawalpindi",Rawalpindi,1,3200.0,16,0,33.5394,72.97821,1
ORD-PK-03710,Ali Rehman,0377564940,"near City Bakery, Peshawar",Peshawar,2,18630.0,11,0,34.01467,71.50135,0
ORD-PK-03711,Bilal Bhatti,03025863421,"House #59, Phase #24, behind Shell Pump, Islamabad",Islamabad,1,8190.0,9,0,33.66524,73.08148,1
ORD-PK-03712,Hamza Malik,03019154446,"House #300, Block #18, behind Shell Pump, Karachi",Karachi,1,8230.0,10,0,24.82391,66.96199,1
ORD-PK-03713,Omar Rehman,03155548806,near bridge,Karachi,1,3370.0,23,1,24.86364,66.99155,1
ORD-PK-03714,Bilal Chaudhry,03458952220,"near Government College, Rawalpindi",Rawalpindi,1,12360.0,16,0,33.56918,73.033,1
ORD-PK-03715,Saad Khan,03336043615,call on arrival,Lahore,1,2880.0,11,0,31.55131,74.32792,0
ORD-PK-03716,Hamza Khan,03465523262,"House #24, Street #28, near Jamia Masjid, Sialkot",Sialkot,2,6510.0,15,0,32.50978,74.50253,0
ORD-PK-03717,Maryam Rehman,03017242816,"House #66, Lane #26, near Jamia Masjid, Sialkot",Sialkot,2,5030.0,11,0,32.53353,74.48452,1
ORD-PK-03718,Fatima Chaudhry,03001131899,"House #188, Phase #2, behind Shell Pump, Karachi",Karachi,1,2440.0,11,1,24.85954,66.96716,1
ORD-PK-03719,Fatima Sheikh,03339302966,"House #70, Sector #11, adjacent to General Hospital, Peshawar",Peshawar,2,13200.0,8,0,34.05175,71.50714,1
ORD-PK-03720,Muhammad Khan,03124748948,"near Government College, Faisalabad",Faisalabad,2,1330.0,9,0,31.41372,73.15314,1
ORD-PK-03721,Fatima Siddiqui,03025684892,"House #75, Block #31, opposite Meezan Bank, Sialkot",Sialkot,2,4290.0,9,0,32.47204,74.54263,1
ORD-PK-03722,Ayesha Khan,03454638089,"House #77, Chowk #22, near Government College, Karachi",Karachi,1,6750.0,16,0,24.89327,67.02669,1
ORD-PK-03723,Saad Shah,03462404730,"adjacent to General Hospital, Karachi",Karachi,1,2850.0,11,0,24.8431,67.0261,1
ORD-PK-03724,Ayesha Sheikh,03349259061,"House #71, Sector #10, near Jamia Masjid, Karachi",Karachi,1,4600.0,17,1,24.88381,66.9752,1
ORD-PK-03725,Zainab Qureshi,03015623622,shop,Karachi,1,7180.0,19,1,24.893,66.99816,1
ORD-PK-03726,Ahmed Siddiqui,03024877797,"House #411, Block #35, opposite Meezan Bank, Karachi",Karachi,1,15750.0,14,0,24.83821,67.00441,1
ORD-PK-03727,Saad Sheikh,03012796977,"near Government College, Karachi",Karachi,1,4070.0,11,0,24.86993,66.99669,1
ORD-PK-03728,Zainab Khan,03019033309,"House #319, Gali #35, opposite Meezan Bank, Lahore",Lahore,1,7450.0,13,0,31.51015,74.32007,1
ORD-PK-03729,Hassan Shah,03005073016,"near Jamia Masjid, Karachi",Karachi,1,12250.0,8,0,24.83095,66.96367,1
ORD-PK-03730,Zainab Sheikh,03333935142,"near City Bakery, Turbat",Turbat,3,8350.0,16,0,26.0076,63.07405,1
ORD-PK-03731,Usman Khan,03007931573,"adjacent to General Hospital, Lahore",Lahore,1,12950.0,19,0,31.55673,74.36356,1
ORD-PK-03732,Ahmed Mughal,03152357119,"House #10, Lane #34, behind Shell Pump, Karachi",Karachi,1,4540.0,0,0,24.85616,66.97633,0
ORD-PK-03733,Ayesha Mughal,03337648995,"House #352, Lane #4, near City Bakery, Rawalpindi",Rawalpindi,1,3310.0,20,0,33.54122,72.99587,1
ORD-PK-03734,Ayesha Mughal,03999463177,"House #159, Gali #5, behind Shell Pump, Faisalabad",Faisalabad,2,14220.0,19,0,31.47416,73.14341,1
ORD-PK-03735,Saad Siddiqui,03348925578,"House #222, Street #4, adjacent to General Hospital, Karachi",Karachi,1,940.0,9,1,24.86296,67.02288,0
ORD-PK-03736,Zubair Rehman,03342356736,"House #137, Chowk #16, near Jamia Masjid, Islamabad",Islamabad,1,3190.0,16,0,33.66213,73.0689,1
ORD-PK-03737,Muhammad Bhatti,03465569983,"House #450, Lane #16, near City Bakery, Rawalpindi",Rawalpindi,1,1990.0,18,0,33.58479,73.04417,1
ORD-PK-03738,Usman Tariq,03013120755,"near City Bakery, Rawalpindi",Rawalpindi,1,1150.0,0,0,33.58475,73.01611,0
ORD-PK-03739,Saad Qureshi,03123590809,"adjacent to General Hospital, Islamabad",Islamabad,1,17430.0,13,0,33.66369,73.08564,1
ORD-PK-03740,Bilal Ansari,03345671671,"House #110, Mohallah #21, near City Bakery, Karachi",Karachi,1,4320.0,19,1,24.82174,67.0366,1
ORD-PK-03741,Usman Sheikh,03227248454,"House #340, Block #20, behind Shell Pump, Peshawar",Peshawar,2,26710.0,23,0,33.99223,71.51811,1
ORD-PK-03742,Ali Siddiqui,03469597596,"House #382, Mohallah #15, near City Bakery, Peshawar",Peshawar,2,980.0,20,0,34.01872,71.52735,1
ORD-PK-03743,Saad Malik,03002715534,"adjacent to General Hospital, Lahore",Lahore,1,8620.0,12,0,31.49426,74.3725,1
ORD-PK-03744,Usman Rehman,03159888179,"House #110, Block #10, near City Bakery, Hyderabad",Hyderabad,2,1240.0,8,0,25.37668,68.33977,0
ORD-PK-03745,Usman Khan,03216661819,"near Government College, Peshawar",Peshawar,2,16370.0,17,0,33.99575,71.50904,0
ORD-PK-03746,Hamza Bhatti,03349589252,home,Karachi,1,2720.0,14,0,24.89645,66.96193,0
ORD-PK-03747,Zubair Siddiqui,03468977005,"House #287, Phase #8, near City Bakery, Quetta",Quetta,2,25720.0,22,0,30.15159,66.97433,0
ORD-PK-03748,Omar Siddiqui,03336469259,"adjacent to General Hospital, Peshawar",Peshawar,2,23800.0,9,0,34.04642,71.56246,0
ORD-PK-03749,Ahmed Qureshi,03225989881,"House #386, Block #35, opposite Meezan Bank, Karachi",Karachi,1,4950.0,10,0,24.86538,66.97481,1
ORD-PK-03750,Usman Qureshi,03335146673,"House #443, Lane #34, near Jamia Masjid, Karachi",Karachi,1,1510.0,22,0,24.89708,66.98615,1
ORD-PK-03751,Zainab Rehman,03778073646,"House #408, Chowk #30, adjacent to General Hospital, Karachi",Karachi,1,2330.0,8,0,24.84218,66.97716,0
ORD-PK-03752,Zainab Qureshi,03001468843,"opposite Meezan Bank, Hyderabad",Hyderabad,2,3270.0,11,0,25.4016,68.34491,0
ORD-PK-03753,Maryam Siddiqui,03223059291,"House #27, Mohallah #13, near Jamia Masjid, Lahore",Lahore,1,13880.0,5,0,31.51091,74.37518,1
ORD-PK-03754,Omar Mughal,03008077339,"House #205, Phase #6, opposite Meezan Bank, Lahore",Lahore,1,5100.0,20,0,31.54319,74.32387,1
ORD-PK-03755,Fatima Chaudhry,03228356914,call on arrival,Lahore,1,9020.0,16,0,31.51295,74.36648,0
ORD-PK-03756,Omar Qureshi,03454472131,"House #336, Gali #12, opposite Meezan Bank, Peshawar",Peshawar,2,3210.0,22,0,34.0522,71.49727,1
ORD-PK-03757,Ayesha Khan,03009356707,"House #127, Chowk #16, near Government College, Karachi",Karachi,1,6190.0,20,0,24.85661,67.0096,1
ORD-PK-03758,Ayesha Rehman,03006647948,"House #389, Sector #5, adjacent to General Hospital, Lahore",Lahore,1,6370.0,11,0,31.53247,74.32553,0
ORD-PK-03759,Ahmed Shah,03463552325,"House #89, Lane #21, behind Shell Pump, Rawalpindi",Rawalpindi,1,3290.0,17,0,33.57576,73.04477,1
ORD-PK-03760,Saad Khan,03004894603,"House #137, Street #6, near City Bakery, Islamabad",Islamabad,1,7890.0,16,1,33.71367,73.02777,1
ORD-PK-03761,Fatima Chaudhry,03124683764,"House #380, Mohallah #17, behind Shell Pump, Karachi",Karachi,1,5370.0,11,0,24.82837,66.98736,1
ORD-PK-03762,Hamza Siddiqui,03152833944,"House #239, Block #2, near City Bakery, Karachi",Karachi,1,2170.0,14,0,24.87597,66.99499,1
ORD-PK-03763,Hamza Malik,03222041392,"House #80, Lane #10, behind Shell Pump, Faisalabad",Faisalabad,2,3270.0,12,1,31.43835,73.1264,1
ORD-PK-03764,Hassan Khan,03451316876,"House #58, Chowk #29, near City Bakery, Lahore",Lahore,1,17180.0,12,0,31.48697,74.346,1
ORD-PK-03765,Bilal Siddiqui,03157915923,shop,Karachi,1,1070.0,15,0,24.89327,67.02404,0
ORD-PK-03766,Bilal Chaudhry,03335905668,"House #197, Chowk #34, behind Shell Pump, Peshawar",Peshawar,2,3200.0,17,0,34.02641,71.50623,1
ORD-PK-03767,Maryam Ansari,03001714233,"near City Bakery, Lahore",Lahore,1,1250.0,17,0,31.48885,74.32744,0
ORD-PK-03768,Muhammad Ansari,03469444897,"House #299, Sector #26, near City Bakery, Karachi",Karachi,1,15810.0,10,0,24.84481,66.98152,1
ORD-PK-03769,Hamza Malik,03026664059,home,Karachi,1,6450.0,9,1,24.83043,66.96634,1
ORD-PK-03770,Zubair Sheikh,03775314351,"House #298, Chowk #1, behind Shell Pump, Hyderabad",Hyderabad,2,21890.0,18,0,25.36225,68.38676,1
ORD-PK-03771,Muhammad Siddiqui,03154858662,"House #447, Block #16, near City Bakery, Hyderabad",Hyderabad,2,15260.0,6,1,25.41667,68.33452,1
ORD-PK-03772,Hamza Shah,03011056298,"House #293, Gali #17, adjacent to General Hospital, Islamabad",Islamabad,1,2070.0,0,1,33.71105,73.01601,1
ORD-PK-03773,Zainab Khan,03214306809,"House #293, Lane #18, near Jamia Masjid, Rawalpindi",Rawalpindi,1,1110.0,7,0,33.60007,73.01405,1
ORD-PK-03774,Maryam Shah,03348780333,"near City Bakery, Dera Ismail Khan",Dera Ismail Khan,3,2580.0,6,0,31.90164,70.89637,0
ORD-PK-03775,Fatima Rehman,03777241807,"House #190, Sector #18, near Jamia Masjid, Gujranwala",Gujranwala,2,4250.0,7,1,32.18429,74.1799,0
ORD-PK-03776,Zubair Mughal,03124523936,"near City Bakery, Faisalabad",Faisalabad,2,2530.0,16,0,31.43272,73.15216,0
ORD-PK-03777,Zubair Malik,03344024208,"House #124, Street #2, behind Shell Pump, Karachi",Karachi,1,11320.0,11,0,24.85815,67.01143,1
ORD-PK-03778,Ayesha Malik,03158774044,"House #26, Gali #2, adjacent to General Hospital, Lahore",Lahore,1,1310.0,14,0,31.50613,74.37218,1
ORD-PK-03779,Maryam Malik,03159095558,"House #22, Sector #17, near Jamia Masjid, Peshawar",Peshawar,2,2600.0,14,0,34.04784,71.53763,1
ORD-PK-03780,Sana Rehman,03459010663,"House #249, Lane #23, adjacent to General Hospital, Rawalpindi",Rawalpindi,1,3640.0,17,1,33.53448,73.00569,1
ORD-PK-03781,Muhammad Khan,03342816131,"House #442, Lane #18, adjacent to General Hospital, Faisalabad",Faisalabad,2,3310.0,7,1,31.45199,73.13137,1
ORD-PK-03782,Ali Khan,03013786411,"House #352, Block #22, near City Bakery, Sialkot",Sialkot,2,20350.0,21,0,32.4787,74.50289,1
ORD-PK-03783,Zubair Siddiqui,03018001907,"House #424, Sector #4, near Jamia Masjid, Multan",Multan,2,5720.0,19,0,30.15577,71.54512,1
ORD-PK-03784,Ali Ansari,03997740227,"House #449, Sector #14, near Government College, Karachi",Karachi,1,14170.0,11,0,24.84913,66.99025,1
ORD-PK-03785,Usman Malik,03992380392,near bridge,Lahore,1,3380.0,15,0,31.52227,74.3957,0
ORD-PK-03786,Fatima Ansari,03017802250,"House #401, Chowk #17, behind Shell Pump, Karachi",Karachi,1,21500.0,21,0,24.89554,67.00321,1
ORD-PK-03787,Maryam Mughal,03223679491,"House #170, Lane #34, opposite Meezan Bank, Sialkot",Sialkot,2,7120.0,2,0,32.53259,74.54167,0
ORD-PK-03788,Sana Malik,03465732502,"House #226, Gali #21, near Jamia Masjid, Gujranwala",Gujranwala,2,1180.0,16,1,32.20152,74.20165,1
ORD-PK-03789,Saad Bhatti,03668200864,"behind Shell Pump, Karachi",Karachi,1,19560.0,10,0,24.82845,66.96159,0
ORD-PK-03790,Maryam Tariq,03221517524,"opposite Meezan Bank, Faisalabad",Faisalabad,2,6610.0,16,0,31.46812,73.14649,1
ORD-PK-03791,Zainab Siddiqui,03225579294,"near Government College, Multan",Multan,2,4540.0,8,0,30.15635,71.52927,1
ORD-PK-03792,Saad Tariq,03029116155,"near Jamia Masjid, Karachi",Karachi,1,22940.0,11,0,24.86334,67.03707,0
ORD-PK-03793,Omar Qureshi,03057128388,"House #374, Chowk #13, near Jamia Masjid, Lahore",Lahore,1,15630.0,17,0,31.50233,74.35132,1
ORD-PK-03794,Bilal Bhatti,03014447834,"House #275, Gali #24, near Government College, Quetta",Quetta,2,1100.0,23,0,30.14254,66.95835,1
ORD-PK-03795,Zubair Shah,03218416066,main bazar,Lahore,1,2120.0,19,1,31.53011,74.35736,1
ORD-PK-03796,Zainab Mughal,03335262610,"House #164, Lane #32, near Government College, Multan",Multan,2,2710.0,15,0,30.17613,71.50126,1
ORD-PK-03797,Ali Sheikh,03121950713,"near Government College, Multan",Multan,2,3090.0,13,0,30.16888,71.54182,1
ORD-PK-03798,Hassan Qureshi,03012751849,"opposite Meezan Bank, Hyderabad",Hyderabad,2,970.0,19,0,25.39261,68.32657,1
ORD-PK-03799,Ayesha Mughal,03017388109,"House #195, Chowk #7, behind Shell Pump, Lahore",Lahore,1,11890.0,18,0,31.51601,74.39325,0
ORD-PK-03800,Maryam Malik,03028583911,"House #372, Lane #6, behind Shell Pump, Muzaffarabad",Muzaffarabad,3,17160.0,22,0,34.3423,73.44862,0
ORD-PK-03801,Zainab Sheikh,03343512397,"House #133, Lane #28, near Government College, Peshawar",Peshawar,2,24580.0,20,1,34.00299,71.56335,0
ORD-PK-03802,Muhammad Siddiqui,03467334196,"House #244, Sector #31, near Jamia Masjid, Karachi",Karachi,1,21710.0,14,1,24.85006,67.01295,1
ORD-PK-03803,Sana Chaudhry,03222645802,home,Quetta,2,13060.0,23,0,30.17912,66.99293,0
ORD-PK-03804,Ayesha Shah,03123663789,"House #35, Gali #9, near City Bakery, Rawalpindi",Rawalpindi,1,8630.0,6,1,33.56344,73.00212,1
ORD-PK-03805,Fatima Sheikh,03334570823,near bridge,Faisalabad,2,2760.0,14,0,31.48869,73.12985,0
ORD-PK-03806,Zainab Qureshi,03015397536,home,Lahore,1,21660.0,11,0,31.51702,74.3747,1
ORD-PK-03807,Ayesha Chaudhry,03227725374,"House #247, Block #34, near Government College, Gujranwala",Gujranwala,2,970.0,10,0,32.17917,74.21678,1
ORD-PK-03808,Saad Tariq,03026095183,"House #104, Phase #27, near Jamia Masjid, Multan",Multan,2,21320.0,0,0,30.15183,71.512,0
ORD-PK-03809,Sana Ansari,03057698551,"near City Bakery, Rawalpindi",Rawalpindi,1,5650.0,12,0,33.57563,72.99366,1
ORD-PK-03810,Sana Siddiqui,03888182208,"House #200, Lane #19, near Jamia Masjid, Quetta",Quetta,2,6940.0,20,0,30.19715,66.97703,1
ORD-PK-03811,Muhammad Chaudhry,03008903033,"near Jamia Masjid, Sialkot",Sialkot,2,14460.0,2,0,32.48432,74.5137,0
ORD-PK-03812,Omar Chaudhry,03009311967,"near Jamia Masjid, Rawalpindi",Rawalpindi,1,27420.0,13,0,33.56445,73.01008,0
ORD-PK-03813,Ayesha Rehman,03344064692,"House #285, Gali #26, behind Shell Pump, Lahore",Lahore,1,4880.0,19,0,31.50627,74.36596,1
ORD-PK-03814,Zubair Siddiqui,03882415184,"House #349, Phase #28, near Government College, Karachi",Karachi,1,3180.0,11,0,24.879,66.96888,1
ORD-PK-03815,Hamza Rehman,03778872577,"near Jamia Masjid, Islamabad",Islamabad,1,16090.0,17,0,33.67699,73.02006,0
ORD-PK-03816,Zubair Malik,03344730006,"near Government College, Dera Ismail Khan",Dera Ismail Khan,3,2300.0,9,1,31.85689,70.86285,1
ORD-PK-03817,Bilal Qureshi,03337493529,"House #338, Gali #15, adjacent to General Hospital, Lahore",Lahore,1,3680.0,8,0,31.53755,74.34409,1
ORD-PK-03818,Omar Qureshi,03028833093,"House #112, Gali #6, near City Bakery, Faisalabad",Faisalabad,2,11440.0,16,0,31.42755,73.10578,1
ORD-PK-03819,Ali Chaudhry,03217763755,"near City Bakery, Muzaffarabad",Muzaffarabad,3,6310.0,19,0,34.39931,73.48017,0
ORD-PK-03820,Hamza Shah,03122151330,"House #40, Gali #9, near Jamia Masjid, Faisalabad",Faisalabad,2,1130.0,20,0,31.43074,73.1071,1
ORD-PK-03821,Sana Qureshi,03015579527,"House #27, Block #23, opposite Meezan Bank, Muzaffarabad",Muzaffarabad,3,16420.0,14,0,34.4059,73.48056,0
ORD-PK-03822,Bilal Mughal,03027386441,"House #361, Gali #33, behind Shell Pump, Faisalabad",Faisalabad,2,3060.0,20,0,31.45514,73.10344,1
ORD-PK-03823,Ali Bhatti,03337811910,near bridge,Karachi,1,3670.0,11,0,24.8977,67.01741,1
ORD-PK-03824,Hassan Rehman,03226523816,"opposite Meezan Bank, Multan",Multan,2,5230.0,4,1,30.1594,71.50807,0
ORD-PK-03825,Usman Chaudhry,03002477740,"near Government College, Sialkot",Sialkot,2,1010.0,17,0,32.51274,74.55364,1
ORD-PK-03826,Ali Sheikh,03152715822,"House #394, Street #14, near Government College, Rawalpindi",Rawalpindi,1,1570.0,8,1,33.55865,73.02609,0
ORD-PK-03827,Ayesha Khan,03667931085,"behind Shell Pump, Islamabad",Islamabad,1,3970.0,13,0,33.6991,73.04764,0
